author,project name,url,(1) no project,(2) no wiki/no content,(3) wiki and content
ubi-agni,TactileGlove.git,https://github.com/ubi-agni/TactileGlove.git, ,x, 
ubi-cs-au-dk,MeasurementCollector.git,https://github.com/ubi-cs-au-dk/MeasurementCollector.git, ,x, 
ubracklow,ZIPPI.git,https://github.com/ubracklow/ZIPPI.git, , ,x
Ubrwgn,learn-rails.git,https://github.com/Ubrwgn/learn-rails.git, ,x, 
Ubrwgn,surveyor.git,https://github.com/Ubrwgn/surveyor.git, ,x, 
Ubrwgn,twitter-bootstrap-rails.git,https://github.com/Ubrwgn/twitter-bootstrap-rails.git, ,x, 
ubshreenath,SPVersionManager.git,https://github.com/ubshreenath/SPVersionManager.git, ,x, 
ubuntu-light,kernel_sony_msm8x60.git,https://github.com/ubuntu-light/kernel_sony_msm8x60.git, ,x, 
ubunturuby,etsydemo.git,https://github.com/ubunturuby/etsydemo.git, ,x, 
UC-Riverside-DatabaseLab,ucr-leveldb-secondaryindexing.git,https://github.com/UC-Riverside-DatabaseLab/ucr-leveldb-secondaryindexing.git, ,x, 
ucaiado,myPortfolio.git,https://github.com/ucaiado/myPortfolio.git, ,x, 
ucaime,ruby-blog-testing.git,https://github.com/ucaime/ruby-blog-testing.git, ,x, 
ucb-bar,OpenSoCFabric.git,https://github.com/ucb-bar/OpenSoCFabric.git, ,x, 
UChicago-CI-Connect,tutorial-htcondor_transfer.git,https://github.com/UChicago-CI-Connect/tutorial-htcondor_transfer.git, ,x, 
uchitha,knockmobile.git,https://github.com/uchitha/knockmobile.git, ,x, 
uchoaaa,aceitafacil.git,https://github.com/uchoaaa/aceitafacil.git, ,x, 
ucoatl,ucoatl.github.io.git,https://github.com/ucoatl/ucoatl.github.io.git, ,x, 
Ucodia,Blog-GeographicalLocation.git,https://github.com/Ucodia/Blog-GeographicalLocation.git, ,x, 
Ucodia,Blog-SimpleAuth.git,https://github.com/Ucodia/Blog-SimpleAuth.git, ,x, 
ucoin-io,cutecoin.git,https://github.com/ucoin-io/cutecoin.git, ,x, 
UCR-UAS,Payload.git,https://github.com/UCR-UAS/Payload.git, ,x, 
ucsbakdphi,UCSB-aKDPhi.git,https://github.com/ucsbakdphi/UCSB-aKDPhi.git, ,x, 
ucsdlib,damsrepo.git,https://github.com/ucsdlib/damsrepo.git, , ,x
UCSLabs,datagrid.git,https://github.com/UCSLabs/datagrid.git, ,x, 
udacity,pappu-pakia.git,https://github.com/udacity/pappu-pakia.git, ,x, 
UdacityJeremy,PitchPerfect.git,https://github.com/UdacityJeremy/PitchPerfect.git,x, , 
Uday-Kandpal,Mathemagic.git,https://github.com/Uday-Kandpal/Mathemagic.git, ,x, 
uday-rayala,angular-feature-toggler.git,https://github.com/uday-rayala/angular-feature-toggler.git, ,x, 
udeved,manjaro-tools-iso-profiles.git,https://github.com/udeved/manjaro-tools-iso-profiles.git, ,x, 
udeved,manjaro-tools-livecd.git,https://github.com/udeved/manjaro-tools-livecd.git, ,x, 
udif,verilog.tmbundle.git,https://github.com/udif/verilog.tmbundle.git, ,x, 
Udith,JavaFXDemo.git,https://github.com/Udith/JavaFXDemo.git, ,x, 
uditha2233,login.git,https://github.com/uditha2233/login.git, ,x, 
udiudi,node-logger.git,https://github.com/udiudi/node-logger.git,x, , 
UdjinM6,darkcoin-abe.git,https://github.com/UdjinM6/darkcoin-abe.git, ,x, 
UdjinM6,darkcoin-address.git,https://github.com/UdjinM6/darkcoin-address.git, ,x, 
UdjinM6,darkcoin-cryptofaucet-node.git,https://github.com/UdjinM6/darkcoin-cryptofaucet-node.git,x, , 
UdjinM6,darkcore.git,https://github.com/UdjinM6/darkcore.git, ,x, 
udokmeci,bootbox.git,https://github.com/udokmeci/bootbox.git, ,x, 
uduwage,ML-Algorithms-Matlab.git,https://github.com/uduwage/ML-Algorithms-Matlab.git, ,x, 
uduwage,Multilingual-Wikipedian-Research.git,https://github.com/uduwage/Multilingual-Wikipedian-Research.git, ,x, 
Udyr,Terror.git,https://github.com/Udyr/Terror.git, ,x, 
UE-Modpacks,Voltz-Mod-Pack.git,https://github.com/UE-Modpacks/Voltz-Mod-Pack.git, ,x, 
ue5963,grunt.git,https://github.com/ue5963/grunt.git, ,x, 
uebelbacher,Postcard.git,https://github.com/uebelbacher/Postcard.git, ,x, 
ueberblick,spec.git,https://github.com/ueberblick/spec.git, ,x, 
ueman,CampusCardReader.git,https://github.com/ueman/CampusCardReader.git, ,x, 
uengine,garuda-script.git,https://github.com/uengine/garuda-script.git, ,x, 
uenoshin,docker-ubuntu-vnc-desktop.git,https://github.com/uenoshin/docker-ubuntu-vnc-desktop.git, ,x, 
ueong,head_first_python.git,https://github.com/ueong/head_first_python.git, ,x, 
ueqt,socketiochat4azuretest.git,https://github.com/ueqt/socketiochat4azuretest.git, ,x, 
uerakux2,BLECentral.git,https://github.com/uerakux2/BLECentral.git, ,x, 
uerakux2,iBeaconCentral.git,https://github.com/uerakux2/iBeaconCentral.git, ,x, 
uerakux2,iBeaconPeripheral.git,https://github.com/uerakux2/iBeaconPeripheral.git, ,x, 
uerakux2,MacSimpleBLEPeripheral.git,https://github.com/uerakux2/MacSimpleBLEPeripheral.git, ,x, 
uescher,can-utils.git,https://github.com/uescher/can-utils.git, ,x, 
uestcer,drcom.git,https://github.com/uestcer/drcom.git, ,x, 
uestcxl,3gqq.git,https://github.com/uestcxl/3gqq.git, ,x, 
uestla,convex-hull.git,https://github.com/uestla/convex-hull.git, ,x, 
uetchy,alfred-tower-workflow.git,https://github.com/uetchy/alfred-tower-workflow.git, ,x, 
uetchy,clips2snippets.git,https://github.com/uetchy/clips2snippets.git, ,x, 
uetchy,devops-cookbooks.git,https://github.com/uetchy/devops-cookbooks.git, ,x, 
uetchy,dockermail.git,https://github.com/uetchy/dockermail.git,x, , 
uetchy,homebrew-backyard.git,https://github.com/uetchy/homebrew-backyard.git, ,x, 
uetchy,jquery.counting.git,https://github.com/uetchy/jquery.counting.git, ,x, 
uetchy,Kasen.git,https://github.com/uetchy/Kasen.git, ,x, 
uetchy,mecab-modern.git,https://github.com/uetchy/mecab-modern.git, ,x, 
uetchy,niconico.git,https://github.com/uetchy/niconico.git, ,x, 
uetchy,prelude.git,https://github.com/uetchy/prelude.git, ,x, 
uetchy,pupil.git,https://github.com/uetchy/pupil.git, ,x, 
uetchy,shiki.git,https://github.com/uetchy/shiki.git, ,x, 
uetchy,site_cookbooks.git,https://github.com/uetchy/site_cookbooks.git, ,x, 
uetchy,svg-toolkit.git,https://github.com/uetchy/svg-toolkit.git, ,x, 
ufasoli,slideshow.git,https://github.com/ufasoli/slideshow.git, ,x, 
UFC-QUIXADA-GESMA,Composicao-De-Modelos-SMA.git,https://github.com/UFC-QUIXADA-GESMA/Composicao-De-Modelos-SMA.git, ,x, 
uffeiver,Repetier-Firmware-0.92.git,https://github.com/uffeiver/Repetier-Firmware-0.92.git, ,x, 
ugarcia,bowling.git,https://github.com/ugarcia/bowling.git, ,x, 
ugate,pulses.git,https://github.com/ugate/pulses.git, ,x, 
uglyboyhans,JavaCode.git,https://github.com/uglyboyhans/JavaCode.git, ,x, 
ugoano,Q-Digital-Catapult-Hackathon.git,https://github.com/ugoano/Q-Digital-Catapult-Hackathon.git, ,x, 
UgoRaffaele,tesseract-ocr-php-helper.git,https://github.com/UgoRaffaele/tesseract-ocr-php-helper.git, ,x, 
Ugpoor,Cloudajs-examples.git,https://github.com/Ugpoor/Cloudajs-examples.git, ,x, 
ugurdenizyavas,business.git,https://github.com/ugurdenizyavas/business.git, ,x, 
ugurdenizyavas,configuration.git,https://github.com/ugurdenizyavas/configuration.git, ,x, 
ugurdenizyavas,document.git,https://github.com/ugurdenizyavas/document.git, ,x, 
ugurdenizyavas,dto.git,https://github.com/ugurdenizyavas/dto.git, ,x, 
ugurdenizyavas,flight.git,https://github.com/ugurdenizyavas/flight.git, ,x, 
ugurdenizyavas,flix.git,https://github.com/ugurdenizyavas/flix.git, ,x, 
ugurdenizyavas,logging.git,https://github.com/ugurdenizyavas/logging.git, ,x, 
ugurdenizyavas,persistence.git,https://github.com/ugurdenizyavas/persistence.git, ,x, 
ugurdenizyavas,security.git,https://github.com/ugurdenizyavas/security.git, ,x, 
ugurdenizyavas,servlet.git,https://github.com/ugurdenizyavas/servlet.git, ,x, 
ugurdenizyavas,setupdata.git,https://github.com/ugurdenizyavas/setupdata.git, ,x, 
ugurdenizyavas,sny-admin.git,https://github.com/ugurdenizyavas/sny-admin.git, ,x, 
ugurdenizyavas,sny-cadc.git,https://github.com/ugurdenizyavas/sny-cadc.git, ,x, 
ugurdenizyavas,sny-commons-ratpack.git,https://github.com/ugurdenizyavas/sny-commons-ratpack.git, ,x, 
ugurdenizyavas,sny-commons.git,https://github.com/ugurdenizyavas/sny-commons.git, ,x, 
ugurdenizyavas,sny-devops.git,https://github.com/ugurdenizyavas/sny-devops.git, ,x, 
ugurdenizyavas,sny-repo.git,https://github.com/ugurdenizyavas/sny-repo.git, ,x, 
ugurdenizyavas,UserAdmin.git,https://github.com/ugurdenizyavas/UserAdmin.git, ,x, 
uhby07,frigate-old.git,https://github.com/uhby07/frigate-old.git, ,x, 
uid,gitstream-exercises.git,https://github.com/uid/gitstream-exercises.git, ,x, 
UieLinux,pikode.git,https://github.com/UieLinux/pikode.git, , ,x
UIKonf,vestibule-uikonf.git,https://github.com/UIKonf/vestibule-uikonf.git, ,x, 
uioplanet,BetterLine.git,https://github.com/uioplanet/BetterLine.git, ,x, 
uiruson,rottenMangoes.git,https://github.com/uiruson/rottenMangoes.git, ,x, 
uissubsea,rov-subside.git,https://github.com/uissubsea/rov-subside.git, ,x, 
UISTRepo,TransportSchedule.git,https://github.com/UISTRepo/TransportSchedule.git, ,x, 
ujamaar,AnalysisScripts.git,https://github.com/ujamaar/AnalysisScripts.git, ,x, 
ujamaar,NeuralNetwork.git,https://github.com/ujamaar/NeuralNetwork.git, ,x, 
ujenjt,brunch-for-reveal.git,https://github.com/ujenjt/brunch-for-reveal.git,x, , 
UK-AS-HIVE,meteor-accounts-ldap.git,https://github.com/UK-AS-HIVE/meteor-accounts-ldap.git, ,x, 
ukarlsson,dungeon.git,https://github.com/ukarlsson/dungeon.git, ,x, 
ukasiu,sample-oauth-app.git,https://github.com/ukasiu/sample-oauth-app.git, ,x, 
uki213,small-happiness.git,https://github.com/uki213/small-happiness.git, ,x, 
ukmaker,maplin-function-generator.git,https://github.com/ukmaker/maplin-function-generator.git, ,x, 
uknadkarni,WInS_Demos.git,https://github.com/uknadkarni/WInS_Demos.git, ,x, 
ukoasis,ukoasis.github.io.git,https://github.com/ukoasis/ukoasis.github.io.git, ,x, 
ukrainian-solutions,turbosmsua.git,https://github.com/ukrainian-solutions/turbosmsua.git, ,x, 
ukrduino,DelegationExample.git,https://github.com/ukrduino/DelegationExample.git, ,x, 
ukrduino,SHOP.git,https://github.com/ukrduino/SHOP.git, ,x, 
ukrduino,StretchyHeaders.git,https://github.com/ukrduino/StretchyHeaders.git, ,x, 
ukrduino,TableViewAndOtherDemo.git,https://github.com/ukrduino/TableViewAndOtherDemo.git, ,x, 
ukrorion,express-simple.git,https://github.com/ukrorion/express-simple.git,x, , 
ul,freactive-issue-22.git,https://github.com/ul/freactive-issue-22.git, ,x, 
ULABO,ulabo.github.io.git,https://github.com/ULABO/ulabo.github.io.git, ,x, 
uldisn,kls_app.git,https://github.com/uldisn/kls_app.git, ,x, 
uldza,runner.git,https://github.com/uldza/runner.git, ,x, 
ulince,Data-Encryption-Standard-in-java.git,https://github.com/ulince/Data-Encryption-Standard-in-java.git, ,x, 
ulince,DPLL-TFM.git,https://github.com/ulince/DPLL-TFM.git, ,x, 
ulince,Encrypted-SMS.git,https://github.com/ulince/Encrypted-SMS.git, ,x, 
ulince,Encryption-algorithms.git,https://github.com/ulince/Encryption-algorithms.git, ,x, 
ulince,Metasearch-engine.git,https://github.com/ulince/Metasearch-engine.git, ,x, 
ulince,sample_app.git,https://github.com/ulince/sample_app.git, ,x, 
ulince,Virtual-Keyboard-demo-app.git,https://github.com/ulince/Virtual-Keyboard-demo-app.git, ,x, 
ulises7c7,ssc-admin.git,https://github.com/ulises7c7/ssc-admin.git, ,x, 
uliss,libiso226.git,https://github.com/uliss/libiso226.git, ,x, 
uliwitness,interconnectgame.git,https://github.com/uliwitness/interconnectgame.git, ,x, 
ulizama,Tutorial.git,https://github.com/ulizama/Tutorial.git, ,x, 
ulkoalex,global.hackathon.git,https://github.com/ulkoalex/global.hackathon.git,x, , 
ullo1,joomla.git,https://github.com/ullo1/joomla.git, ,x, 
ulmikas,react-flux-todo.git,https://github.com/ulmikas/react-flux-todo.git,x, , 
uloco,webstorm-bluloco-scheme.git,https://github.com/uloco/webstorm-bluloco-scheme.git, ,x, 
ulogin,ulogin-Symfony.git,https://github.com/ulogin/ulogin-Symfony.git, ,x, 
ulricasoenargo,Assets.git,https://github.com/ulricasoenargo/Assets.git, ,x, 
ulriklienh,pinteresting.git,https://github.com/ulriklienh/pinteresting.git, ,x, 
Ultimaker,Atlas.git,https://github.com/Ultimaker/Atlas.git, ,x, 
ultimateregler,ultimateregler.github.io.git,https://github.com/ultimateregler/ultimateregler.github.io.git, ,x, 
ultraon,patterns.git,https://github.com/ultraon/patterns.git, ,x, 
Ultraschall,Soundboard.git,https://github.com/Ultraschall/Soundboard.git, ,x, 
uluebejde,SPS-2014.git,https://github.com/uluebejde/SPS-2014.git, ,x, 
uluyol,uluyol.github.io.git,https://github.com/uluyol/uluyol.github.io.git,x, , 
ulvgard,ulvgard.github.io.git,https://github.com/ulvgard/ulvgard.github.io.git, ,x, 
ulyanovvladimir,saas.git,https://github.com/ulyanovvladimir/saas.git, ,x, 
ulyssesp,webgl-shader-jockey.git,https://github.com/ulyssesp/webgl-shader-jockey.git, ,x, 
ulyssesp,webgl-visualizer.git,https://github.com/ulyssesp/webgl-visualizer.git, ,x, 
um-tech-evolution,BitCircuits.jl.git,https://github.com/um-tech-evolution/BitCircuits.jl.git, ,x, 
Umahizi,Grifter_ConfusionGame.git,https://github.com/Umahizi/Grifter_ConfusionGame.git, ,x, 
Umangathan,Verification_Project_1.git,https://github.com/Umangathan/Verification_Project_1.git, ,x, 
UManitobaTeamJosh,A3.git,https://github.com/UManitobaTeamJosh/A3.git, ,x, 
umaqgeek,dinarpal_v2.git,https://github.com/umaqgeek/dinarpal_v2.git,x, , 
umaqgeek,mars.git,https://github.com/umaqgeek/mars.git, ,x, 
umaqsud,regxlar.git,https://github.com/umaqsud/regxlar.git, ,x, 
UmarFarq,Startup-Template.git,https://github.com/UmarFarq/Startup-Template.git, ,x, 
umassamherstm5,UltraViolet.git,https://github.com/umassamherstm5/UltraViolet.git, ,x, 
umatrangolo,scala-play-scaldi-example.git,https://github.com/umatrangolo/scala-play-scaldi-example.git, ,x, 
umaxfun,YandexWallpaper.git,https://github.com/umaxfun/YandexWallpaper.git, ,x, 
umayr,is-date.git,https://github.com/umayr/is-date.git, ,x, 
umbler,HTC-Gesture-Listener.git,https://github.com/umbler/HTC-Gesture-Listener.git, ,x, 
umbrella-web,loopback-connector-mysql.git,https://github.com/umbrella-web/loopback-connector-mysql.git, ,x, 
umbrella-web,loopback-datasource-juggler.git,https://github.com/umbrella-web/loopback-datasource-juggler.git, ,x, 
umcookies,basicBot.git,https://github.com/umcookies/basicBot.git,x, , 
umer936,untrusted.git,https://github.com/umer936/untrusted.git,x, , 
umershaikh,zoninator-0.5.git,https://github.com/umershaikh/zoninator-0.5.git,x, , 
umitems,TestNDK.git,https://github.com/umitems/TestNDK.git, ,x, 
umiyosh,chef-phpredisadmin.git,https://github.com/umiyosh/chef-phpredisadmin.git, ,x, 
ummugulsumgoktasokur,Alfursan.git,https://github.com/ummugulsumgoktasokur/Alfursan.git,x, , 
umnum,Tank.git,https://github.com/umnum/Tank.git,x, , 
umpirsky,centipede.git,https://github.com/umpirsky/centipede.git, ,x, 
umrashrf,django-invoice.git,https://github.com/umrashrf/django-invoice.git, ,x, 
umudoff,blog_project.git,https://github.com/umudoff/blog_project.git, ,x, 
umutcan,esyakutuphanesi.git,https://github.com/umutcan/esyakutuphanesi.git, ,x, 
umwilm,s2tbx.git,https://github.com/umwilm/s2tbx.git, ,x, 
umzk,rsite.git,https://github.com/umzk/rsite.git, ,x, 
un-fmunozs,un-esteganos.git,https://github.com/un-fmunozs/un-esteganos.git, ,x, 
Un3qual,tooltip.git,https://github.com/Un3qual/tooltip.git, ,x, 
una,poole.io.git,https://github.com/una/poole.io.git, ,x, 
UnaCloud,CCGRID2015.git,https://github.com/UnaCloud/CCGRID2015.git, ,x, 
UnaCloud,CCSA2013-CCGRID2014.git,https://github.com/UnaCloud/CCSA2013-CCGRID2014.git, ,x, 
unaiurkiola,API.git,https://github.com/unaiurkiola/API.git, ,x, 
UnbatedFlunky,frippefoto.git,https://github.com/UnbatedFlunky/frippefoto.git, ,x, 
unbornchikken,node-s-sample.git,https://github.com/unbornchikken/node-s-sample.git, ,x, 
unbrazil,aspnetmvc.git,https://github.com/unbrazil/aspnetmvc.git, ,x, 
uncannydan,recentworks.git,https://github.com/uncannydan/recentworks.git, ,x, 
unclebean,hugh.git,https://github.com/unclebean/hugh.git,x, , 
UncleDave,XmlSerializerExample.git,https://github.com/UncleDave/XmlSerializerExample.git, ,x, 
unclelarrysvan,whats-the-gruff.git,https://github.com/unclelarrysvan/whats-the-gruff.git, ,x, 
Uncleleech,AQADo.git,https://github.com/Uncleleech/AQADo.git,x, , 
unclepot,EnhancedListView.git,https://github.com/unclepot/EnhancedListView.git, ,x, 
uncmath25,Practice-Pygame-RPG-Game.git,https://github.com/uncmath25/Practice-Pygame-RPG-Game.git,x, , 
uncredited,fuzzy-avenger.git,https://github.com/uncredited/fuzzy-avenger.git, ,x, 
Undauted,Java_JSF_Maskotka.git,https://github.com/Undauted/Java_JSF_Maskotka.git, ,x, 
undefiened,miet_prit_pi.git,https://github.com/undefiened/miet_prit_pi.git,x, , 
undeploy,yeolib.git,https://github.com/undeploy/yeolib.git, ,x, 
undermink,FoundationPress.git,https://github.com/undermink/FoundationPress.git, ,x, 
UnderSampled,ARCA.git,https://github.com/UnderSampled/ARCA.git, ,x, 
underscore200,TRI.git,https://github.com/underscore200/TRI.git, ,x, 
undersky0,order-api.git,https://github.com/undersky0/order-api.git, ,x, 
UndertakerMouni,Snake.git,https://github.com/UndertakerMouni/Snake.git, ,x, 
UndertakerMouni,Tetris.git,https://github.com/UndertakerMouni/Tetris.git, ,x, 
underwaterotter,opengl-adv.git,https://github.com/underwaterotter/opengl-adv.git, ,x, 
underwaterotter,XDash.git,https://github.com/underwaterotter/XDash.git, ,x, 
Undev,elasticsearch-git.git,https://github.com/Undev/elasticsearch-git.git, ,x, 
undoZen,ReactJsJSXTransformer.git,https://github.com/undoZen/ReactJsJSXTransformer.git, ,x, 
Undrizzle,unDrizzle.git,https://github.com/Undrizzle/unDrizzle.git,x, , 
undsoul,Sense_d3calendarheatmap.git,https://github.com/undsoul/Sense_d3calendarheatmap.git, ,x, 
uneiao,myblog.git,https://github.com/uneiao/myblog.git, ,x, 
unfoldingWord,uwadmin.git,https://github.com/unfoldingWord/uwadmin.git, ,x, 
UnforbiddenYet,angular-menu.git,https://github.com/UnforbiddenYet/angular-menu.git, ,x, 
unfunco,licenser.git,https://github.com/unfunco/licenser.git,x, , 
ungerjm,JSS-Recipes.git,https://github.com/ungerjm/JSS-Recipes.git, ,x, 
ungi,HelloLaplace.git,https://github.com/ungi/HelloLaplace.git, ,x, 
uni-zheng,unizheng-aliyun.git,https://github.com/uni-zheng/unizheng-aliyun.git,x, , 
unibet,puppet-forge_server.git,https://github.com/unibet/puppet-forge_server.git, ,x, 
unicolony,yukpegi.git,https://github.com/unicolony/yukpegi.git,x, , 
unicredit,HPaste.git,https://github.com/unicredit/HPaste.git, ,x, 
unikent,moodle-block_kent_links.git,https://github.com/unikent/moodle-block_kent_links.git, ,x, 
UnikExecutor,trial.git,https://github.com/UnikExecutor/trial.git,x, , 
UnillanosProject,SistemasDistribuidos.git,https://github.com/UnillanosProject/SistemasDistribuidos.git, ,x, 
unindented,jasmine-jquery-matchers.git,https://github.com/unindented/jasmine-jquery-matchers.git, ,x, 
UniPGGrafica,JAudioSurf.git,https://github.com/UniPGGrafica/JAudioSurf.git, ,x, 
uniqby,yii2-ar-translatable.git,https://github.com/uniqby/yii2-ar-translatable.git, ,x, 
unique-vv,lifa.git,https://github.com/unique-vv/lifa.git,x, , 
uniqueart,hello-world.git,https://github.com/uniqueart/hello-world.git, ,x, 
UniqueIQ,phonegap-estimotebeacons.git,https://github.com/UniqueIQ/phonegap-estimotebeacons.git, ,x, 
uniquekaiser,fitnesscalc.git,https://github.com/uniquekaiser/fitnesscalc.git, ,x, 
UniquelySimilar,staticapps.git,https://github.com/UniquelySimilar/staticapps.git,x, , 
unirio-dtic,web2py_processo_seletivo.git,https://github.com/unirio-dtic/web2py_processo_seletivo.git, ,x, 
